gen	pheno_px	pheno_hx	pheno_py	pheno_hy	div_px	div_hx	div_py	div_hy	eud	div_h	div_p	ind_p	ind_h	sig_K	sig_C
   68     -0.10      0.00     0.04      0.00     0.51     0.00     0.53     0.00     0.10      0.00     1.05	 1006	    9  1.00  0.40 
   69     -0.11      0.00     0.06      0.00     0.53     0.00     0.54     0.00     0.12      0.00     1.07	  971	   11  1.00  0.40 
   70     -0.11      0.00     0.08      0.00     0.55     0.00     0.59     0.00     0.14      0.00     1.14	 1029	    7  1.00  0.40 
   71     -0.11      0.00     0.07      0.00     0.56     0.00     0.55     0.00     0.14      0.00     1.12	  963	   10  1.00  0.40 
   72     -0.12      0.00     0.07      0.00     0.61     0.00     0.60     0.00     0.14      0.00     1.22	  992	   12  1.00  0.40 
   73     -0.12      0.00     0.06      0.00     0.63     0.00     0.64     0.00     0.14      0.00     1.27	  956	   10  1.00  0.40 
   74     -0.13      0.00     0.07      0.00     0.62     0.00     0.67     0.00     0.15      0.00     1.29	 1002	    8  1.00  0.40 
   75     -0.13      0.00     0.07      0.00     0.61     0.00     0.67     0.00     0.15      0.00     1.28	  959	    9  1.00  0.40 
   76     -0.15      0.00     0.07      0.00     0.65     0.00     0.68     0.00     0.17      0.00     1.33	  991	   10  1.00  0.40 
   77     -0.14      0.00     0.09      0.00     0.62     0.00     0.69     0.00     0.17      0.00     1.30	 1007	   12  1.00  0.40 
   78     -0.16      0.00     0.08      0.00     0.66     0.00     0.67     0.00     0.18      0.00     1.32	 1019	   10  1.00  0.40 
   79     -0.17      0.00     0.10      0.00     0.69     0.00     0.64     0.00     0.20      0.00     1.34	  992	   11  1.00  0.40 
   80     -0.18      0.00     0.11      0.00     0.74     0.00     0.66     0.00     0.21      0.00     1.40	 1046	   13  1.00  0.40 
   81     -0.19      0.00     0.09      0.00     0.76     0.00     0.66     0.00     0.21      0.00     1.41	  982	   13  1.00  0.40 
   82     -0.18      0.00     0.09      0.00     0.76     0.00     0.62     0.00     0.20      0.00     1.39	  993	   10  1.00  0.40 
   83     -0.19      0.00     0.09      0.00     0.77     0.00     0.67     0.00     0.21      0.00     1.44	  989	   11  1.00  0.40 
   84     -0.23      0.00     0.09      0.00     0.80     0.00     0.65     0.00     0.25      0.00     1.45	 1036	    7  1.00  0.40 
   85     -0.22      0.00     0.08      0.00     0.79     0.00     0.62     0.00     0.24      0.00     1.41	  994	    8  1.00  0.40 
   86     -0.22      0.00     0.09      0.00     0.86     0.00     0.66     0.00     0.24      0.00     1.52	 1000	   11  1.00  0.40 
   87     -0.21      0.00     0.10      0.00     0.86     0.00     0.70     0.00     0.23      0.00     1.56	  984	    9  1.00  0.40 
   88     -0.20      0.00     0.12      0.00     0.84     0.00     0.69     0.00     0.23      0.00     1.53	  992	   12  1.00  0.40 
   89     -0.19      0.00     0.09      0.00     0.86     0.00     0.67     0.00     0.21      0.00     1.53	  972	    5  1.00  0.40 
   90     -0.19      0.00     0.09      0.00     0.86     0.00     0.66     0.00     0.21      0.00     1.53	  973	   10  1.00  0.40 
   91     -0.20      0.00     0.09      0.00     0.88     0.00     0.66     0.00     0.22      0.00     1.54	  947	   10  1.00  0.40 
   92     -0.18      0.00     0.07      0.00     0.93     0.00     0.69     0.00     0.20      0.00     1.62	  983	   11  1.00  0.40 
   93     -0.17      0.00     0.06      0.00     0.95     0.00     0.68     0.00     0.18      0.00     1.63	  968	    9  1.00  0.40 
   94     -0.16      0.00     0.07     -0.18     0.97     0.00     0.73     0.09     0.30      0.09     1.70	 1007	   11  1.00  0.40 
   95     -0.17      0.00     0.06      0.00     1.00     0.00     0.72     0.00     0.18      0.00     1.72	  997	    6  1.00  0.40 
   96     -0.15      0.00     0.06      0.00     0.97     0.00     0.71     0.00     0.16      0.00     1.69	 1004	   10  1.00  0.40 
   97     -0.12      0.00     0.06      0.00     0.90     0.00     0.77     0.00     0.14      0.00     1.67	  996	    5  1.00  0.40 
   98     -0.13      0.00     0.08      0.00     0.91     0.00     0.80     0.00     0.16      0.00     1.71	  978	   10  1.00  0.40 
   99     -0.14      0.00     0.06      0.00     0.89     0.00     0.76     0.00     0.15      0.00     1.66	  932	    6  1.00  0.40 
  100     -0.12      0.00     0.07      0.00     0.90     0.00     0.77     0.00     0.14      0.00     1.67	 1023	   11  1.00  0.40 
  101     -0.14      0.00     0.08      0.00     0.90     0.00     0.80     0.00     0.16      0.00     1.70	  971	   10  1.00  0.40 
  102     -0.14      0.00     0.07      0.00     0.92     0.00     0.78     0.00     0.15      0.00     1.71	 1016	   12  1.00  0.40 
  103     -0.16      0.00     0.08      0.00     0.91     0.00     0.79     0.00     0.18      0.00     1.71	 1019	   12  1.00  0.40 
  104     -0.17      0.00     0.08      0.00     0.95     0.00     0.78     0.00     0.19      0.00     1.73	  991	   13  1.00  0.40 
  105     -0.17      0.00     0.09      0.00     0.86     0.00     0.77     0.00     0.20      0.00     1.63	 1007	   10  1.00  0.40 
  106     -0.16      0.00     0.08      0.00     0.87     0.00     0.85     0.00     0.18      0.00     1.71	  983	   10  1.00  0.40 
  107     -0.16      0.00     0.08      0.00     0.85     0.00     0.87     0.00     0.18      0.00     1.72	 1002	    8  1.00  0.40 
  108     -0.16      0.00     0.10      0.00     0.80     0.00     0.89     0.00     0.19      0.00     1.69	  985	   11  1.00  0.40 
  109     -0.16      0.00     0.12      0.00     0.77     0.00     0.90     0.00     0.20      0.00     1.67	  968	   13  1.00  0.40 
  110     -0.17      0.00     0.12      0.00     0.78     0.00     0.90     0.00     0.20      0.00     1.68	 1004	   12  1.00  0.40 
  111     -0.16      0.00     0.12      0.00     0.81     0.00     0.94     0.00     0.20      0.00     1.75	 1026	    9  1.00  0.40 
  112     -0.17      0.00     0.12      0.00     0.89     0.00     0.98     0.00     0.21      0.00     1.87	 1030	    9  1.00  0.40 
  113     -0.14      0.00     0.13      0.00     0.87     0.00     1.05     0.00     0.19      0.00     1.91	 1023	   10  1.00  0.40 
  114     -0.16      0.00     0.12      0.00     0.91     0.00     1.02     0.00     0.20      0.00     1.93	 1004	    8  1.00  0.40 
  115     -0.13      0.00     0.14      0.00     0.88     0.00     1.11     0.00     0.19      0.00     1.98	  961	    4  1.00  0.40 
  116     -0.13      0.00     0.15      0.00     0.88     0.00     1.09     0.00     0.20      0.00     1.96	  984	    7  1.00  0.40 
  117     -0.13      0.00     0.14      0.00     0.86     0.00     1.12     0.00     0.19      0.00     1.98	 1003	   13  1.00  0.40 
  118     -0.13      0.00     0.13      0.00     0.88     0.00     1.09     0.00     0.18      0.00     1.97	  939	    8  1.00  0.40 
  119     -0.13      0.00     0.15      0.00     0.91     0.00     1.13     0.00     0.20      0.00     2.04	  946	   12  1.00  0.40 
  120     -0.13      0.00     0.13      0.00     0.92     0.00     1.15     0.00     0.19      0.00     2.07	 1015	   10  1.00  0.40 
  121     -0.11      0.00     0.12      0.00     0.94     0.00     1.11     0.00     0.16      0.00     2.06	 1000	    8  1.00  0.40 
  122     -0.09      0.00     0.14      0.00     0.92     0.00     1.19     0.00     0.17      0.00     2.11	  946	   11  1.00  0.40 
  123     -0.08      0.00     0.16      0.00     0.96     0.00     1.17     0.00     0.18      0.00     2.13	  971	   15  1.00  0.40 
  124     -0.07      0.00     0.15      0.00     0.93     0.00     1.19     0.00     0.17      0.00     2.12	 1006	    8  1.00  0.40 
  125     -0.07      0.00     0.16      0.00     0.93     0.00     1.25     0.00     0.18      0.00     2.18	  998	   10  1.00  0.40 
  126     -0.07      0.00     0.20      0.00     0.89     0.00     1.29     0.00     0.21      0.00     2.18	 1007	    7  1.00  0.40 
  127     -0.07      0.00     0.17      0.00     0.92     0.00     1.37     0.00     0.18      0.00     2.29	  993	    9  1.00  0.40 
  128     -0.09      0.00     0.16      0.00     0.91     0.00     1.36     0.00     0.18      0.00     2.27	  969	   11  1.00  0.40 
  129     -0.12      0.00     0.13      0.00     0.90     0.00     1.35     0.00     0.18      0.00     2.25	  946	   12  1.00  0.40 
  130     -0.12      0.00     0.10      0.00     0.95     0.00     1.35     0.00     0.16      0.00     2.30	  950	    9  1.00  0.40 
  131     -0.12      0.00     0.12      0.00     0.95     0.00     1.33     0.00     0.17      0.00     2.28	  972	   12  1.00  0.40 
  132     -0.12      0.00     0.12      0.00     0.94     0.00     1.27     0.00     0.17      0.00     2.20	  974	    9  1.00  0.40 
  133     -0.12      0.00     0.13      0.00     0.89     0.00     1.21     0.00     0.17      0.00     2.10	 1026	    9  1.00  0.40 
  134     -0.09      0.00     0.11      0.00     0.93     0.00     1.25     0.00     0.14      0.00     2.18	  955	    9  1.00  0.40 
  135     -0.06      0.00     0.14      0.00     0.93     0.00     1.20     0.00     0.15      0.00     2.13	 1031	    9  1.00  0.40 
  136     -0.05      0.00     0.15      0.00     0.92     0.00     1.29     0.00     0.16      0.00     2.22	  996	   10  1.00  0.40 
  137     -0.03      0.00     0.19      0.00     0.96     0.00     1.29     0.00     0.19      0.00     2.25	  991	    8  1.00  0.40 
  138     -0.01      0.00     0.16      0.00     0.92     0.00     1.30     0.00     0.16      0.00     2.22	 1017	   11  1.00  0.40 
  139     -0.01      0.00     0.17      0.00     0.96     0.00     1.26     0.00     0.17      0.00     2.22	  998	   12  1.00  0.40 
  140     -0.01      0.00     0.20      0.00     1.00     0.00     1.22     0.00     0.20      0.00     2.22	  998	   10  1.00  0.40 
  141      0.02      0.00     0.22      0.00     1.03     0.00     1.32     0.00     0.22      0.00     2.35	  992	   11  1.00  0.40 
  142     -0.01      0.00     0.18      0.00     1.06     0.00     1.32     0.00     0.18      0.00     2.37	 1018	    9  1.00  0.40 
  143     -0.02      0.00     0.18      0.00     1.14     0.00     1.32     0.00     0.18      0.00     2.46	  972	   10  1.00  0.40 
  144     -0.01      0.00     0.16      0.00     1.12     0.00     1.30     0.00     0.17      0.00     2.42	 1020	    6  1.00  0.40 
  145     -0.02      0.00     0.16      0.00     1.15     0.00     1.25     0.00     0.16      0.00     2.40	  973	    9  1.00  0.40 
  146     -0.03      0.00     0.16      0.00     1.19     0.00     1.28     0.00     0.17      0.00     2.48	 1008	   14  1.00  0.40 
  147     -0.01      0.00     0.17      0.00     1.18     0.00     1.22     0.00     0.17      0.00     2.40	  977	    8  1.00  0.40 
  148     -0.01      0.00     0.20      0.00     1.18     0.00     1.27     0.00     0.20      0.00     2.45	  942	    9  1.00  0.40 
  149     -0.03      0.00     0.19      0.00     1.20     0.00     1.24     0.00     0.19      0.00     2.44	 1021	   13  1.00  0.40 
  150     -0.01      0.00     0.20      0.00     1.29     0.00     1.24     0.00     0.20      0.00     2.53	  934	    7  1.00  0.40 
  151      0.02      0.00     0.21      0.00     1.33     0.00     1.21     0.00     0.21      0.00     2.54	  960	   11  1.00  0.40 
  152      0.02      0.00     0.23      0.00     1.38     0.00     1.27     0.00     0.23      0.00     2.66	  987	    8  1.00  0.40 
